group,rank,recommended,taxon_id,common_name,scientific_name,countries_with_records,observation_count,review_note
birds,356,yes,5323,Crowned Eagle,Stephanoaetus coronatus,1,197,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,357,yes,7689,Hunter's Cisticola,Cisticola hunteri,1,196,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,358,yes,4593,Temminck's Courser,Cursorius temminckii,1,195,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,359,yes,117055,Willow Warbler,Phylloscopus trochilus,1,193,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,360,yes,5178,Pallid Harrier,Circus macrourus,1,192,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,361,yes,4616,Crab-Plover,Dromas ardeola,1,192,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,362,yes,12038,Red-backed Shrike,Lanius collurio,1,192,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,363,yes,1286819,Green White-eye,Zosterops stuhlmanni,1,192,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,364,yes,8050,Thick-billed Raven,Corvus crassirostris,1,191,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,365,yes,144473,Hartlaub's Bustard,Lissotis hartlaubii,1,191,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,366,yes,117136,Red-fronted Barbet,Tricholaema diademata,1,188,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,367,yes,3328,Tambourine Dove,Turtur tympanistria,1,188,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,368,yes,145136,Olive Sunbird,Cyanomitra olivacea,1,186,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,369,yes,12053,Mackinnon's Shrike,Lanius mackinnoni,1,186,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,370,yes,8006,Cape Crow,Corvus capensis,1,185,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,371,yes,11953,Black Sawwing,Psalidoprocne pristoptera,1,184,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,372,yes,1653,Blue-headed Coucal,Centropus monachus,1,183,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,373,yes,4499,African Skimmer,Rynchops flavirostris,1,183,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,374,yes,145110,Golden-breasted Starling,Lamprotornis regius,1,181,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,375,yes,14103,Rosy-throated Longclaw,Macronyx ameliae,1,180,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,376,yes,73475,Black-crowned Tchagra,Tchagra senegalus,1,180,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,377,yes,13185,Southern Black-Flycatcher,Melaenornis pammelaina,1,178,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,378,yes,7784,Gray-capped Warbler,Eminia lepida,1,177,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,379,yes,15621,Buff-bellied Warbler,Phyllolais pulchella,1,177,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,380,yes,14708,Sombre Greenbul,Andropadus importunus,1,176,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,381,yes,13971,Black Bishop,Euplectes gierowii,1,176,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,382,yes,13806,Golden Palm Weaver,Ploceus bojeri,1,175,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,383,yes,3326,Blue-spotted Wood-Dove,Turtur afer,1,175,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,384,yes,5244,Western Banded Snake-Eagle,Circaetus cinerascens,1,174,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,385,yes,116882,African Blue Flycatcher,Elminia longicauda,1,174,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,386,yes,4613,Three-banded Courser,Rhinoptilus cinctus,1,174,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,387,yes,8580,Brubru,Nilaus afer,1,172,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,388,yes,2226,Olive Bee-eater,Merops superciliosus,1,171,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,389,yes,13773,Black-crowned Waxbill,Estrilda nonnula,1,170,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,390,yes,145153,Golden-winged Sunbird,Drepanorhynchus reichenowi,1,169,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,391,yes,144662,Tanzanian Red-billed Hornbill,Tockus ruahae,1,168,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,392,yes,558604,Southern Citril,Crithagra hyposticta,1,167,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,393,yes,522887,Pale Flycatcher,Agricola pallidus,1,165,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,394,yes,1440669,Red-cowled Widowbird,Euplectes laticauda,1,165,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,395,yes,20836,Narina Trogon,Apaloderma narina,1,164,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,396,yes,19074,Black-winged Lovebird,Agapornis taranta,1,163,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,397,yes,13272,White-starred Robin,Pogonocichla stellata,1,163,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,398,yes,474333,African Swamphen,Porphyrio madagascariensis,1,163,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,399,yes,144765,Fawn-colored Lark,Calendulauda africanoides,1,162,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,400,yes,4892,Black-bellied Plover,Pluvialis squatarola,1,162,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,401,yes,116946,White-headed Barbet,Lybius leucocephalus,1,161,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,402,yes,792926,Bearded Woodpecker,Chloropicus namaquus,1,160,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,403,yes,13785,Rüppell's Weaver,Ploceus galbula,1,160,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,404,yes,980043,Pale White-eye,Zosterops flavilateralis,1,160,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,405,yes,13767,Crimson-rumped Waxbill,Estrilda rhodopyga,1,159,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,406,yes,4684,Lanner Falcon,Falco biarmicus,1,159,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,407,yes,1583576,Northern Red-fronted Tinkerbird,Pogoniulus uropygialis,1,159,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,408,yes,7676,Croaking Cisticola,Cisticola natalensis,1,158,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,409,yes,13963,Black-winged Bishop,Euplectes hordeaceus,1,158,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,410,yes,4876,Black-headed Lapwing,Vanellus tectus,1,158,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,411,yes,7661,Chubb's Cisticola,Cisticola chubbi,1,157,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,412,yes,59845,Lesser Kestrel,Falco naumanni,1,157,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,413,yes,144520,Sooty Gull,Ichthyaetus hemprichii,1,156,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,414,yes,14101,Pangani Longclaw,Macronyx aurantiigula,1,155,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,415,yes,117070,White-crested Helmetshrike,Prionops plumatus,1,153,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,416,yes,517005,Fischer's Starling,Lamprotornis fischeri,1,152,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,417,yes,145019,Abyssinian Slaty-Flycatcher,Melaenornis chocolatinus,1,152,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
birds,418,yes,3863,Curlew Sandpiper,Calidris ferruginea,1,151,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
